Time	ax	ay	az	gx	gy	gz
0.014	-0.49097900390625004	-0.01676513671875	9.7668896484375	-0.05340576171875	-0.14495849609375	-0.12969970703125
0.023	-0.4981640625	-0.0335302734375	9.838740234375	0.06866455078125	-0.1220703125	0.152587890625
0.031	-0.48139892578125004	-0.0143701171875	9.740544433593751	-0.05340576171875	-0.03814697265625	0.12969970703125
0.039	-0.4263134765625	-0.023950195312500002	9.80281494140625	0.06103515625	-0.06866455078125	-0.11444091796875
0.049	-0.5316943359375	-0.028740234375	9.867480468750001	0.05340576171875	-0.152587890625	0.244140625
0.057	-0.4550537109375	0.0143701171875	9.75012451171875	0.030517578125	-0.17547607421875	-0.08392333984375
0.065	-0.41194335937500004	-0.0047900390625	9.740544433593751	0.030517578125	-0.030517578125	0.16021728515625
0.073	-0.40236328125000004	-0.03113525390625	9.702224121093751	0.09918212890625	-0.06866455078125	-0.1373291015625
0.082	-0.41194335937500004	0.028740234375	9.78844482421875	0.18310546875	-0.02288818359375	-0.14495849609375
0.091	-0.41433837890625	-0.055085449218750006	9.829160156250001	-0.03814697265625	0.00762939453125	0.091552734375
0.099	-0.48379394531250003	-0.01916015625	9.7716796875	0.0152587890625	-0.16021728515625	-0.030517578125
0.108	-0.45744873046875	-0.0383203125	9.81239501953125	0.03814697265625	-0.00762939453125	-0.0762939453125
0.116	-0.49097900390625004	-0.028740234375	9.75251953125	-0.03814697265625	0.06103515625	-0.091552734375
0.125	-0.4742138671875	-0.01916015625	9.75012451171875	-0.02288818359375	0.0457763671875	-0.11444091796875
0.135	-0.488583984375	0.052690429687500005	9.72138427734375	-0.14495849609375	-0.02288818359375	-0.091552734375
0.144	-0.4742138671875	0.00718505859375	9.853110351562501	0.06103515625	-0.213623046875	-0.06866455078125
0.152	-0.4358935546875	0.0	9.81	0.26702880859375	-0.091552734375	-0.20599365234375
0.161	-0.40475830078125	-0.023950195312500002	9.747729492187501	0.06103515625	-0.05340576171875	0.030517578125
0.169	-0.43110351562500004	-0.0383203125	9.77886474609375	-0.0152587890625	0.0457763671875	0.0457763671875
0.178	-0.4550537109375	-0.052690429687500005	9.769284667968751	0.09918212890625	0.0457763671875	0.00762939453125
0.186	-0.51013916015625	-0.028740234375	9.79083984375	0.11444091796875	0.12969970703125	-0.14495849609375
0.195	-0.46223876953125004	0.052690429687500005	9.81239501953125	-0.030517578125	-0.06103515625	-0.09918212890625
0.204	-0.5125341796875	0.03113525390625	9.769284667968751	0.06103515625	-0.16021728515625	-0.14495849609375
0.212	-0.50055908203125	-0.0143701171875	9.819580078125	0.1068115234375	-0.0762939453125	0.091552734375
0.222	-0.46702880859375	-0.028740234375	9.747729492187501	0.06866455078125	-0.152587890625	-0.18310546875
0.231	-0.44307861328125003	-0.009580078125	9.754914550781251	0.1373291015625	0.1373291015625	0.1373291015625
0.24	-0.5077441406250001	-0.03113525390625	9.874665527343751	0.18310546875	-0.05340576171875	-0.09918212890625
0.248	-0.5604345703125	-0.0143701171875	9.821975097656251	-0.1068115234375	0.0152587890625	0.05340576171875
0.258	-0.5125341796875	-0.052690429687500005	9.78844482421875	-0.02288818359375	-0.1373291015625	0.06866455078125
0.267	-0.5412744140625	-0.023950195312500002	9.68306396484375	-0.03814697265625	-0.14495849609375	0.12969970703125
0.275	-0.4646337890625	0.00239501953125	9.807604980468751	0.19073486328125	-0.25177001953125	-0.152587890625
0.284	-0.49576904296875	0.01676513671875	9.80281494140625	-0.03814697265625	-0.03814697265625	-0.06866455078125
0.292	-0.4646337890625	0.00718505859375	9.77407470703125	0.0152587890625	0.0152587890625	-0.0762939453125
0.302	-0.4646337890625	0.01676513671875	9.85071533203125	0.1220703125	-0.06866455078125	-0.23651123046875
0.31	-0.36164794921875004	0.026345214843750003	9.769284667968751	-0.030517578125	0.1068115234375	-0.335693359375
0.319	-0.43110351562500004	-0.01916015625	9.79802490234375	-0.0152587890625	-0.06103515625	-0.18310546875
0.328	-0.5029541015625	-0.023950195312500002	9.84113525390625	0.152587890625	-0.0457763671875	-0.091552734375
0.336	-0.47660888671875	0.0	9.7860498046875	-0.030517578125	0.0	0.091552734375
0.345	-0.50055908203125	-0.0383203125	9.81	0.06103515625	-0.00762939453125	0.05340576171875
0.354	-0.51492919921875	0.0335302734375	9.881850585937501	0.0457763671875	-0.22125244140625	0.0
0.362	-0.4646337890625	0.023950195312500002	9.776469726562501	0.0	-0.0457763671875	-0.1678466796875
0.37	-0.46223876953125004	0.01676513671875	9.9010107421875	0.0762939453125	-0.06866455078125	0.12969970703125
