Time	ax	ay	az	gx	gy	gz
0.016	-5.2929931640625005	2.3135888671875002	8.011340332031251	5.36346435546875	-8.53729248046875	13.9923095703125
0.026	-5.3887939453125	2.366279296875	7.83889892578125	4.35638427734375	-7.25555419921875	12.76397705078125
0.036	-5.340893554687501	2.46926513671875	7.8077636718750005	4.50897216796875	-6.103515625	10.90240478515625
0.047	-5.297783203125	2.5171655273437503	7.7790234375	3.97491455078125	-5.89752197265625	9.033203125
0.057	-5.3696337890625	2.45489501953125	7.6784326171875	2.74658203125	-4.99725341796875	7.05718994140625
0.067	-5.355263671875	2.4764501953125	7.788603515625001	1.3580322265625	-3.34930419921875	4.84466552734375
0.076	-5.336103515625	2.3998095703125	7.750283203125	0.5035400390625	-1.6632080078125	2.7618408203125
0.087	-5.38160888671875	2.385439453125	7.8125537109375	0.3814697265625	-1.2664794921875	0.579833984375
0.097	-5.2498828125	2.2776635742187503	7.846083984375	0.48828125	-0.83160400390625	-1.0986328125
0.106	-5.3217333984375	2.17707275390625	7.89158935546875	0.74005126953125	-0.34332275390625	-2.8076171875
0.116	-5.22353759765625	2.1243823242187503	7.9323046875	0.98419189453125	0.48828125	-4.364013671875
0.126	-5.27622802734375	1.9854711914062502	7.9466748046875	1.6021728515625	-0.3814697265625	-5.218505859375
0.138	-5.42471923828125	1.7771044921875	7.934699707031251	3.57818603515625	-1.9073486328125	-5.2947998046875
0.148	-5.513334960937501	1.6717236328125	7.901169433593751	6.20269775390625	-4.302978515625	-3.77655029296875
0.159	-5.606740722656251	1.6310083007812501	7.85326904296875	8.697509765625	-7.19451904296875	-0.89263916015625
0.171	-5.580395507812501	1.7076489257812502	7.8317138671875	10.79559326171875	-10.25390625	1.922607421875
0.181	-5.49656982421875	1.80344970703125	7.78620849609375	12.33673095703125	-11.83319091796875	5.08880615234375
0.192	-5.506149902343751	1.97589111328125	7.85805908203125	11.3677978515625	-12.02392578125	8.148193359375
0.203	-5.355263671875	2.07648193359375	7.76704833984375	8.4381103515625	-10.009765625	10.01739501953125
0.215	-5.206772460937501	2.28245361328125	7.896379394531251	6.06536865234375	-9.765625	12.58087158203125
0.225	-5.060676269531251	2.39501953125	7.941884765625001	4.81414794921875	-10.79559326171875	15.472412109375
0.236	-4.8403344726562505	2.19144287109375	8.133486328125	3.54766845703125	-9.70458984375	16.80755615234375
0.247	-5.05109619140625	2.375859375	7.90595947265625	2.18963623046875	-6.26373291015625	16.876220703125
0.258	-5.11815673828125	2.4237597656250003	7.781418457031251	-0.32806396484375	-4.4708251953125	16.0980224609375
0.269	-5.1660571289062505	2.375859375	7.7933935546875	-2.43377685546875	-4.4708251953125	15.56396484375
0.279	-5.206772460937501	2.5435107421875003	8.171806640625	-2.99835205078125	-2.12860107421875	13.63372802734375
0.29	-5.2331176757812505	2.36867431640625	7.4724609375	-0.1373291015625	-3.89862060546875	15.19012451171875
0.301	-5.1061816406250005	2.52195556640625	8.138276367187501	-3.39508056640625	-0.70953369140625	12.42828369140625
0.311	-5.23072265625	2.5004003906250003	7.4724609375	-0.49591064453125	-6.04248046875	14.6636962890625
0.322	-5.1133666992187505	2.70158203125	7.975415039062501	3.96728515625	-7.68280029296875	12.8936767578125
0.333	-4.92416015625	2.6632617187500003	8.05445068359375	2.5787353515625	-5.218505859375	10.30731201171875
0.344	-5.187612304687501	2.787802734375	7.6808276367187505	1.30462646484375	-3.5247802734375	6.49261474609375
0.354	-5.08941650390625	2.7566674804687503	7.78620849609375	2.02178955078125	-3.94439697265625	3.72314453125
0.364	-5.0151708984375	2.835703125	7.896379394531251	2.532958984375	-2.838134765625	1.48773193359375
0.374	-5.0439111328125	2.7494824218750002	7.922724609375001	2.41851806640625	-0.9918212890625	-1.2664794921875
0.385	-5.01277587890625	2.6009912109375	7.884404296875	1.861572265625	0.06103515625	-4.4403076171875
0.395	-4.90260498046875	2.6033862304687503	7.970625	0.7171630859375	0.86212158203125	-6.805419921875
0.405	-4.95529541015625	2.47884521484375	8.02092041015625	0.244140625	2.29644775390625	-7.781982421875
0.416	-4.907395019531251	2.49800537109375	8.114326171875	0.78582763671875	3.37982177734375	-9.17816162109375
0.427	-4.881049804687501	2.42615478515625	8.095166015625	0.6866455078125	4.34112548828125	-10.5743408203125
0.437	-4.97924560546875	2.3734643554687502	7.98978515625	0.274658203125	5.92803955078125	-11.31439208984375
0.447	-4.93134521484375	2.46447509765625	8.092770996093751	0.20599365234375	7.37762451171875	-11.322021484375
0.458	-4.95529541015625	2.5099804687500002	8.03050048828125	-0.17547607421875	8.48388671875	-12.14599609375
0.47	-4.93613525390625	2.557880859375	7.9873901367187505	-1.129150390625	10.42938232421875	-13.0767822265625
0.481	-4.948110351562501	2.49800537109375	7.88679931640625	-2.8839111328125	12.48931884765625	-14.27459716796875
0.491	-5.07504638671875	2.54111572265625	7.882009277343751	-5.1116943359375	14.46533203125	-15.2435302734375
0.502	-5.146896972656251	2.4333398437500002	7.889194335937501	-7.354736328125	15.9912109375	-15.80047607421875
0.515	-5.08462646484375	2.3519091796875	8.011340332031251	-9.368896484375	17.60101318359375	-14.984130859375
0.526	-5.39118896484375	2.375859375	7.6640625	-9.02557373046875	18.48602294921875	-15.7318115234375
0.537	-5.446274414062501	2.3135888671875002	7.7407031250000005	-9.429931640625	18.19610595703125	-15.14434814453125
0.548	-5.4390893554687505	2.0836669921875	7.67124755859375	-10.36834716796875	19.7601318359375	-13.641357421875
0.56	-5.7983422851562505	2.2082080078125	7.49401611328125	-9.94873046875	18.585205078125	-13.20648193359375
