Time	ax	ay	az	gx	gy	gz
0.014	-0.009580078125	0.0718505859375	9.814790039062501	-0.0152587890625	-0.18310546875	-0.12969970703125
0.022	0.0335302734375	0.03113525390625	9.7381494140625	0.06866455078125	-0.08392333984375	-0.244140625
0.03	-0.03592529296875	0.03592529296875	9.723779296875	-0.03814697265625	0.05340576171875	-0.2593994140625
0.038	-0.00239501953125	0.026345214843750003	9.877060546875	0.0152587890625	0.030517578125	-0.19073486328125
0.047	0.009580078125	-0.00718505859375	9.69264404296875	0.0152587890625	0.09918212890625	-0.11444091796875
0.054	-0.076640625	0.01676513671875	9.84113525390625	-0.02288818359375	0.25177001953125	-0.17547607421875
0.063	-0.050295410156250005	0.03113525390625	9.762099609375001	0.06103515625	-0.0457763671875	-0.19073486328125
0.07	-0.08382568359375	-0.01916015625	9.709409179687501	0.02288818359375	-0.00762939453125	-0.06866455078125
0.079	-0.047900390625000004	0.00239501953125	9.769284667968751	0.06866455078125	-0.06103515625	-0.05340576171875
0.087	-0.023950195312500002	0.055085449218750006	9.819580078125	-0.0152587890625	-0.22125244140625	-0.09918212890625
0.095	0.028740234375	0.055085449218750006	9.78844482421875	0.16021728515625	-0.06866455078125	-0.1068115234375
0.103	0.00718505859375	0.03113525390625	9.69743408203125	-0.03814697265625	-0.12969970703125	-0.06103515625
0.111	-0.0143701171875	0.0383203125	9.781259765625	0.05340576171875	0.030517578125	-0.1678466796875
0.119	-0.0335302734375	-0.03592529296875	9.81239501953125	-0.0762939453125	0.030517578125	-0.09918212890625
0.129	0.04071533203125	0.0143701171875	9.80281494140625	-0.1068115234375	-0.18310546875	-0.17547607421875
0.137	0.0047900390625	0.026345214843750003	9.7668896484375	-0.03814697265625	-0.00762939453125	0.03814697265625
0.145	0.00239501953125	0.06466552734375	9.747729492187501	-0.1220703125	0.091552734375	-0.05340576171875
0.153	-0.04071533203125	-0.009580078125	9.709409179687501	-0.1373291015625	-0.030517578125	-0.030517578125
0.162	-0.0047900390625	-0.00718505859375	9.819580078125	-0.0152587890625	-0.05340576171875	-0.02288818359375
0.171	-0.045505371093750004	-0.01676513671875	9.7956298828125	-0.06103515625	0.0152587890625	0.030517578125
0.179	0.01676513671875	-0.01916015625	9.781259765625	0.03814697265625	-0.152587890625	0.06866455078125
0.186	0.03592529296875	-0.00239501953125	9.776469726562501	-0.16021728515625	0.00762939453125	0.1373291015625
