Time	ax	ay	az	gx	gy	gz
0.014	-9.570498046875	-0.1149609375	-0.11735595703125	0.00762939453125	-0.213623046875	-0.19073486328125
0.023	-9.568103027343751	-0.06945556640625	-0.08861572265625	0.0	-0.0457763671875	0.00762939453125
0.031	-9.596843261718751	-0.11256591796875001	-0.0047900390625	-0.03814697265625	-0.11444091796875	0.02288818359375
0.04	-9.59923828125	-0.03592529296875	-0.0335302734375	0.0152587890625	0.0152587890625	-0.2288818359375
0.05	-9.6040283203125	-0.08382568359375	-0.06945556640625	0.08392333984375	-0.152587890625	-0.17547607421875
0.059	-9.58726318359375	-0.1293310546875	-0.03592529296875	-0.1068115234375	0.19073486328125	-0.19073486328125
0.068	-9.5561279296875	-0.06945556640625	-0.10777587890625001	-0.02288818359375	-0.1068115234375	-0.1373291015625
0.077	-9.635163574218751	-0.06945556640625	-0.10538085937500001	-0.06103515625	-0.1068115234375	-0.09918212890625
0.087	-9.575288085937501	-0.0718505859375	-0.076640625	0.0152587890625	0.05340576171875	0.091552734375
0.096	-9.532177734375	-0.05748046875	-0.011975097656250001	-0.0762939453125	-0.0457763671875	-0.335693359375
0.105	-9.59923828125	-0.02155517578125	-0.09819580078125001	-0.05340576171875	-0.09918212890625	-0.14495849609375
0.114	-9.57768310546875	-0.10538085937500001	-0.14130615234375002	0.02288818359375	0.0457763671875	-0.030517578125
0.122	-9.53936279296875	-0.0383203125	-0.0814306640625	0.2288818359375	0.08392333984375	-0.06866455078125
0.132	-9.493857421875001	-0.05987548828125	-0.067060546875	0.1373291015625	0.06866455078125	0.0
0.141	-9.596843261718751	-0.05748046875	-0.05748046875	-0.2288818359375	0.41961669921875	-0.1220703125
0.15	-9.649533691406251	-0.03592529296875	-0.17004638671875	0.06866455078125	-0.3662109375	-0.0457763671875
0.159	-9.570498046875	-0.05987548828125	-0.09101074218750001	0.22125244140625	0.00762939453125	-0.06103515625
0.168	-9.61121337890625	-0.11017089843750001	-0.15328125	0.00762939453125	0.4119873046875	-0.1983642578125
0.179	-9.5848681640625	-0.09101074218750001	-0.09101074218750001	0.2288818359375	-0.4730224609375	-0.17547607421875
0.188	-9.589658203125001	-0.0718505859375	-0.05748046875	0.05340576171875	-0.06103515625	-0.0762939453125
0.197	-9.66390380859375	-0.08382568359375	0.00718505859375	-0.06103515625	0.2593994140625	-0.09918212890625
0.206	-9.596843261718751	-0.05748046875	-0.11735595703125	0.0152587890625	-0.25177001953125	-0.18310546875
0.216	-9.50583251953125	-0.01916015625	-0.09101074218750001	-0.2288818359375	0.26702880859375	-0.03814697265625
0.225	-9.575288085937501	-0.09340576171875001	-0.07903564453125	-0.11444091796875	0.5950927734375	-0.03814697265625
0.235	-9.65911376953125	-0.11017089843750001	-0.050295410156250005	-0.1220703125	-0.22125244140625	-0.0762939453125
0.244	-9.57289306640625	-0.01916015625	-0.047900390625000004	0.05340576171875	0.1220703125	-0.1068115234375
0.252	-9.56331298828125	-0.086220703125	-0.10538085937500001	0.00762939453125	0.213623046875	0.0
0.263	-9.620793457031251	-0.08382568359375	-0.08382568359375	-0.1373291015625	-0.17547607421875	-0.19073486328125
0.272	-9.582473144531251	-0.12214599609375	-0.086220703125	0.12969970703125	0.02288818359375	-0.02288818359375
0.281	-9.60163330078125	-0.0143701171875	-0.0335302734375	-0.030517578125	0.2288818359375	-0.20599365234375
0.29	-9.580078125	-0.1293310546875	-0.1293310546875	-0.08392333984375	-0.17547607421875	-0.0457763671875
0.3	-9.5848681640625	-0.03113525390625	-0.05748046875	0.09918212890625	0.0	-0.06866455078125
0.309	-9.5944482421875	-0.055085449218750006	-0.09340576171875001	-0.08392333984375	0.29754638671875	-0.19073486328125
0.319	-9.59923828125	-0.04071533203125	-0.17483642578125	-0.030517578125	-0.0762939453125	-0.08392333984375
0.328	-9.589658203125001	-0.023950195312500002	-0.0622705078125	0.0152587890625	-0.244140625	-0.1068115234375
0.337	-9.627978515625001	-0.047900390625000004	-0.10777587890625001	-0.08392333984375	0.030517578125	0.091552734375
0.347	-9.6183984375	-0.0814306640625	-0.050295410156250005	-0.0152587890625	-0.0152587890625	-0.11444091796875
0.356	-9.56331298828125	-0.08861572265625	-0.06466552734375	0.091552734375	0.02288818359375	-0.14495849609375
0.365	-9.515412597656251	-0.047900390625000004	-0.09101074218750001	-0.00762939453125	0.19073486328125	-0.08392333984375
0.374	-9.553732910156251	-0.050295410156250005	-0.15567626953125	0.08392333984375	-0.06866455078125	-0.00762939453125
0.384	-9.5465478515625	-0.086220703125	0.02155517578125	0.030517578125	-0.091552734375	-0.23651123046875
