Time	ax	ay	az	gx	gy	gz
0.015	-0.26584716796875	-0.30895751953125	9.74533447265625	-0.80108642578125	-2.25067138671875	0.83160400390625
0.024	-0.067060546875	-0.1580712890625	9.61600341796875	-0.41961669921875	-2.06756591796875	0.6256103515625
0.034	-0.18202148437500001	-0.08382568359375	9.78365478515625	-0.152587890625	-2.02178955078125	0.63323974609375
0.044	-0.05987548828125	-0.11256591796875001	9.65911376953125	0.08392333984375	-1.8463134765625	0.45013427734375
0.053	-0.01916015625	0.0	9.620793457031251	-1.6021728515625	2.69317626953125	-0.20599365234375
0.061	0.488583984375	-0.14130615234375002	9.5657080078125	-0.4730224609375	1.27410888671875	0.23651123046875
0.07	-0.15567626953125	-0.05987548828125	9.687854003906251	-0.4119873046875	0.20599365234375	0.06103515625
0.079	-0.1149609375	-0.10298583984375001	9.836345214843751	-0.63323974609375	0.457763671875	0.06103515625
0.089	-0.1484912109375	-0.09580078125000001	9.687854003906251	-0.57220458984375	-0.09918212890625	0.31280517578125
0.098	-0.0718505859375	-0.14609619140625002	9.75970458984375	-0.701904296875	-0.762939453125	0.38909912109375
0.108	-0.047900390625000004	-0.11017089843750001	9.81	-1.007080078125	-1.25885009765625	0.152587890625
0.117	-0.047900390625000004	-0.03113525390625	9.70701416015625	-0.58746337890625	-1.617431640625	0.30517578125
0.126	-0.0431103515625	-0.055085449218750006	9.819580078125	-0.84686279296875	-1.64031982421875	0.2899169921875
0.137	-0.05748046875	-0.0622705078125	9.6327685546875	-1.03759765625	-1.7547607421875	0.34332275390625
0.147	-0.047900390625000004	-0.086220703125	9.73096435546875	-1.01470947265625	-1.65557861328125	-0.05340576171875
0.156	-0.10538085937500001	-0.15328125	9.73575439453125	-0.77056884765625	-1.3885498046875	0.0
0.166	-0.07903564453125	-0.06466552734375	9.627978515625001	-0.7476806640625	-1.0986328125	0.1678466796875
0.176	-0.09580078125000001	-0.10298583984375001	9.702224121093751	-0.396728515625	-0.4425048828125	0.16021728515625
0.185	-0.050295410156250005	-0.050295410156250005	9.754914550781251	-0.26702880859375	-0.3662109375	0.030517578125
0.194	0.009580078125	-0.08861572265625	9.72138427734375	-0.40435791015625	-0.31280517578125	0.14495849609375
0.203	0.009580078125	-0.086220703125	9.71180419921875	-0.18310546875	0.08392333984375	0.08392333984375
0.211	0.00718505859375	-0.12214599609375	9.7381494140625	-0.52642822265625	-0.26702880859375	-0.0457763671875
0.222	-0.11735595703125	-0.11735595703125	9.62558349609375	-0.54168701171875	-1.190185546875	0.31280517578125
0.231	-0.052690429687500005	-0.16046630859375	9.69743408203125	-0.30517578125	0.38909912109375	0.05340576171875
0.239	-0.1772314453125	0.0	9.75970458984375	0.03814697265625	0.0152587890625	0.12969970703125
0.247	-0.045505371093750004	-0.12214599609375	9.6615087890625	0.152587890625	-0.518798828125	0.1678466796875
0.257	-0.28740234375	-0.1197509765625	9.94651611328125	-0.0457763671875	-3.36456298828125	0.03814697265625
0.267	0.6945556640625	0.08861572265625	10.255473632812501	-2.14385986328125	-2.08282470703125	0.335693359375
0.276	0.5221142578125	0.0814306640625	10.43031005859375	-0.23651123046875	-1.0986328125	0.31280517578125
0.285	-0.641865234375	-0.06466552734375	9.98483642578125	0.0152587890625	-1.0223388671875	0.4119873046875
0.294	-0.050295410156250005	-0.09340576171875001	9.78365478515625	-0.06866455078125	-0.84686279296875	0.17547607421875
0.305	-0.03113525390625	-0.0622705078125	9.7716796875	-0.48065185546875	-0.84686279296875	0.11444091796875
0.314	-0.0383203125	-0.09819580078125001	9.709409179687501	0.18310546875	-0.23651123046875	0.17547607421875
0.323	-0.11256591796875001	-0.01676513671875	9.7381494140625	-0.00762939453125	-1.68609619140625	0.22125244140625
0.333	-0.0622705078125	-0.10059082031250001	9.687854003906251	-0.1678466796875	-0.89263916015625	0.42724609375
0.343	0.06466552734375	-0.124541015625	9.642348632812501	-0.22125244140625	-1.04522705078125	0.37384033203125
0.353	0.12214599609375	-0.09580078125000001	9.71419921875	-0.091552734375	-0.9613037109375	-0.11444091796875
0.362	0.75922119140625	-0.10059082031250001	9.359736328125	0.3204345703125	-0.5035400390625	0.49591064453125
0.371	0.009580078125	-0.047900390625000004	9.83155517578125	0.11444091796875	-2.23541259765625	0.26702880859375
0.379	0.0047900390625	-0.10777587890625001	9.740544433593751	-0.67138671875	-2.044677734375	0.34332275390625
0.39	-0.03113525390625	-0.0814306640625	9.74533447265625	-0.63323974609375	-1.44195556640625	0.16021728515625
0.399	0.05987548828125	-0.11256591796875001	9.608818359375	-0.244140625	0.030517578125	0.26702880859375
0.407	0.13172607421875002	-0.07903564453125	9.687854003906251	-0.19073486328125	-0.3814697265625	0.18310546875
0.417	0.009580078125	-0.09580078125000001	9.754914550781251	-0.579833984375	-1.15203857421875	0.1983642578125
0.427	0.1676513671875	-0.124541015625	9.608818359375	-0.16021728515625	-1.4495849609375	0.49591064453125
0.436	0.07424560546875	-0.09819580078125001	9.65911376953125	-0.3509521484375	-1.71661376953125	0.3509521484375
0.446	0.011975097656250001	-0.10538085937500001	9.7573095703125	-0.2899169921875	-1.434326171875	0.14495849609375
0.455	0.06466552734375	-0.08861572265625	9.687854003906251	0.11444091796875	-1.068115234375	0.40435791015625
0.464	0.09340576171875001	-0.09101074218750001	9.68306396484375	0.16021728515625	-0.823974609375	0.6256103515625
0.474	0.10059082031250001	-0.10059082031250001	9.67587890625	0.0	0.9765625	0.38909912109375
0.482	0.0814306640625	-0.1293310546875	9.702224121093751	0.1068115234375	0.48065185546875	0.18310546875
0.491	0.14130615234375002	-0.13412109375	9.6710888671875	0.274658203125	-0.00762939453125	0.61798095703125
0.5	-0.052690429687500005	-0.0622705078125	9.74533447265625	0.25177001953125	-1.70135498046875	0.5340576171875
0.509	-0.009580078125	-0.12693603515625002	9.575288085937501	0.25177001953125	-0.60272216796875	0.5340576171875
0.519	-0.0383203125	-0.10298583984375001	9.666298828125	0.63323974609375	-0.0762939453125	0.1983642578125
0.527	-0.03113525390625	-0.06945556640625	9.73096435546875	0.30517578125	0.457763671875	0.34332275390625
0.536	0.09340576171875001	-0.0335302734375	9.807604980468751	-0.52642822265625	-1.25885009765625	0.51116943359375
0.546	-0.10538085937500001	-0.07424560546875	9.7860498046875	0.12969970703125	-0.30517578125	0.4119873046875
0.555	0.0143701171875	-0.0718505859375	9.63755859375	-0.02288818359375	-1.2664794921875	0.518798828125
0.565	0.076640625	-0.06466552734375	9.695039062500001	-0.28228759765625	-0.84686279296875	0.46539306640625
