Time	ax	ay	az	gx	gy	gz
0.014	-0.12214599609375	0.0047900390625	9.793234863281251	-0.38909912109375	-0.48065185546875	0.28228759765625
0.022	-0.086220703125	0.011975097656250001	9.66869384765625	-0.17547607421875	0.05340576171875	0.28228759765625
0.031	-0.09580078125000001	-0.03592529296875	9.742939453125	-0.20599365234375	-0.3509521484375	0.3814697265625
0.039	-0.124541015625	-0.023950195312500002	9.80281494140625	-0.02288818359375	-0.35858154296875	0.19073486328125
0.049	-0.124541015625	-0.04071533203125	9.73575439453125	0.11444091796875	-0.38909912109375	0.29754638671875
0.058	-0.10538085937500001	-0.01916015625	9.75012451171875	-0.1373291015625	-0.1983642578125	0.49591064453125
0.066	-0.11256591796875001	-0.06466552734375	9.754914550781251	-0.03814697265625	-0.0152587890625	0.37384033203125
0.075	-0.09819580078125001	-0.067060546875	9.716594238281251	-0.152587890625	-0.38909912109375	0.30517578125
0.084	-0.14130615234375002	-0.045505371093750004	9.716594238281251	0.030517578125	-0.17547607421875	0.45013427734375
0.094	-0.067060546875	-0.0143701171875	9.72138427734375	-0.244140625	-0.152587890625	0.37384033203125
0.103	-0.12214599609375	-0.0431103515625	9.747729492187501	-0.18310546875	-0.30517578125	0.42724609375
0.112	-0.07903564453125	-0.09340576171875001	9.75251953125	-0.091552734375	-0.06866455078125	0.23651123046875
0.121	-0.13651611328125002	-0.026345214843750003	9.66390380859375	-0.08392333984375	-0.335693359375	0.12969970703125
0.131	-0.11017089843750001	-0.011975097656250001	9.687854003906251	0.00762939453125	-0.1983642578125	0.48828125
0.139	-0.09819580078125001	-0.0047900390625	9.65911376953125	-0.213623046875	-0.0457763671875	0.2899169921875
0.148	-0.05987548828125	-0.055085449218750006	9.747729492187501	-0.1373291015625	-0.0762939453125	0.34332275390625
0.157	-0.09101074218750001	-0.0383203125	9.73575439453125	-0.09918212890625	-0.06866455078125	0.45013427734375
0.166	-0.1389111328125	-0.00718505859375	9.68306396484375	-0.05340576171875	-0.06866455078125	0.32806396484375
0.176	-0.1580712890625	-0.086220703125	9.72138427734375	-0.22125244140625	-0.29754638671875	0.2593994140625
0.185	-0.045505371093750004	0.01676513671875	9.73575439453125	-0.00762939453125	-0.05340576171875	0.335693359375
0.193	-0.10777587890625001	-0.07903564453125	9.687854003906251	-0.02288818359375	-0.09918212890625	0.42724609375
0.202	-0.10298583984375001	-0.05748046875	9.7381494140625	-0.1068115234375	-0.0457763671875	0.26702880859375
0.211	-0.15088623046875002	-0.0143701171875	9.6327685546875	-0.213623046875	-0.16021728515625	0.34332275390625
0.221	-0.076640625	-0.02155517578125	9.596843261718751	-0.274658203125	-0.05340576171875	0.23651123046875
0.23	-0.11735595703125	-0.0335302734375	9.6519287109375	-0.1220703125	-0.0457763671875	0.457763671875
0.239	-0.08382568359375	-0.045505371093750004	9.7573095703125	-0.31280517578125	-0.244140625	0.31280517578125
0.249	-0.06945556640625	-0.01676513671875	9.6327685546875	-0.213623046875	-0.1373291015625	0.31280517578125
0.258	-0.124541015625	-0.050295410156250005	9.79083984375	-0.1983642578125	0.20599365234375	0.23651123046875
0.267	-0.1676513671875	-0.03113525390625	9.6998291015625	-0.17547607421875	-0.0457763671875	0.18310546875
0.277	-0.16525634765625	-0.05987548828125	9.65911376953125	-0.0762939453125	-0.1678466796875	0.457763671875
0.286	-0.11256591796875001	-0.10777587890625001	9.6615087890625	-0.2288818359375	-0.25177001953125	0.26702880859375
0.295	-0.10059082031250001	-0.0622705078125	9.8052099609375	-0.08392333984375	-0.03814697265625	0.1983642578125
0.305	-0.086220703125	-0.02155517578125	9.6710888671875	-0.213623046875	-0.25177001953125	0.244140625
0.314	-0.10059082031250001	0.0143701171875	9.67587890625	-0.1373291015625	-0.16021728515625	0.335693359375
0.323	-0.09340576171875001	0.0	9.7189892578125	-0.00762939453125	-0.34332275390625	0.3662109375
0.332	-0.1389111328125	-0.023950195312500002	9.7189892578125	-0.18310546875	-0.2288818359375	0.35858154296875
0.342	-0.1484912109375	-0.03113525390625	9.6902490234375	-0.17547607421875	-0.11444091796875	0.152587890625
0.351	-0.08861572265625	-0.028740234375	9.6710888671875	-0.03814697265625	-0.213623046875	0.23651123046875
0.36	-0.047900390625000004	-0.0622705078125	9.7381494140625	-0.091552734375	-0.152587890625	0.2288818359375
0.369	-0.11256591796875001	-0.047900390625000004	9.64474365234375	-0.2593994140625	-0.0457763671875	0.30517578125
0.378	-0.11256591796875001	-0.009580078125	9.709409179687501	-0.1373291015625	-0.244140625	0.31280517578125
0.388	-0.0814306640625	-0.01676513671875	9.673483886718751	-0.22125244140625	-0.17547607421875	0.29754638671875
0.397	-0.06945556640625	-0.02155517578125	9.73096435546875	-0.0457763671875	-0.0457763671875	0.3509521484375
0.406	-0.12693603515625002	-0.076640625	9.69264404296875	-0.25177001953125	0.05340576171875	0.30517578125
0.414	-0.11256591796875001	0.0047900390625	9.6327685546875	-0.16021728515625	-0.02288818359375	0.18310546875
0.423	-0.12693603515625002	-0.0047900390625	9.695039062500001	-0.2288818359375	0.0	0.5645751953125
0.432	-0.124541015625	-0.011975097656250001	9.680668945312501	-0.091552734375	0.03814697265625	0.274658203125
0.441	-0.07424560546875	-0.04071533203125	9.7381494140625	-0.030517578125	-0.0762939453125	0.32806396484375
0.45	-0.15567626953125	-0.08382568359375	9.596843261718751	-0.14495849609375	0.06103515625	0.25177001953125
0.459	-0.11017089843750001	-0.0335302734375	9.807604980468751	-0.28228759765625	-0.02288818359375	0.335693359375
0.468	-0.10298583984375001	-0.05987548828125	9.65911376953125	-0.12969970703125	0.05340576171875	0.34332275390625
0.478	-0.162861328125	-0.01676513671875	9.61121337890625	-0.26702880859375	-0.09918212890625	0.2288818359375
0.487	-0.09101074218750001	-0.07903564453125	9.687854003906251	-0.08392333984375	-0.18310546875	0.274658203125
0.496	-0.17962646484375	-0.07424560546875	9.71419921875	-0.08392333984375	0.091552734375	0.3662109375
0.505	-0.067060546875	-0.055085449218750006	9.723779296875	-0.28228759765625	-0.06866455078125	0.335693359375
0.515	-0.052690429687500005	-0.06466552734375	9.6519287109375	-0.23651123046875	0.05340576171875	0.2899169921875
0.524	-0.07903564453125	-0.055085449218750006	9.754914550781251	0.02288818359375	-0.18310546875	0.38909912109375
0.533	-0.045505371093750004	-0.086220703125	9.67587890625	-0.1373291015625	-0.17547607421875	0.37384033203125
0.541	-0.12693603515625002	-0.028740234375	9.704619140625	-0.2288818359375	0.02288818359375	0.38909912109375
0.55	-0.10538085937500001	-0.01676513671875	9.7189892578125	-0.18310546875	-0.1220703125	0.2593994140625
